card_token,card_produced_time,card_owner_id,is_active,profile_address_country,age_years,email_domain,card_delivery_country,card_delivery_city
c9325bd7-339b-4472-bf8f-f7af73b98007,2018-02-27 10:54:16,4836359,TRUE,ES,26,gmail.com,ES,Madrid
c566a521-236b-45cc-933e-16efada7ab60,2018-02-27 10:58:22,3415519,TRUE,GB,31,fa3.co.uk,GB,Peterborough
3f5f3fc0-3265-4415-8a0e-2b02ade4198e,2018-02-27 11:07:15,4632139,TRUE,GB,36,gmail.com,GB,London
3f7cf213-d985-4c45-840b-afb250f45cfb,2018-02-27 11:30:40,1891289,TRUE,SK,27,gmail.com,SK,Neded
b1fb0a86-51ab-460f-bfac-4236c5517fd1,2018-02-27 11:37:48,3463058,TRUE,GB,27,gmail.com,GB,London
25d6e168-1740-4ef8-8630-573b2457a0cd,2018-02-27 11:38:41,1559701,TRUE,GB,40,morelbooks.com,GB,London
ceb71795-f647-433e-9e27-4b5fb890ae84,2018-02-27 12:02:13,1586838,TRUE,HU,23,gmail.com,HU,Debrecen
974f9c10-ebf5-4e8c-994e-63fca8abe266,2018-02-27 12:58:14,4818262,TRUE,CH,30,hotmail.com,CH,Lausanne
5ef8cad0-6d32-442f-8631-abd168e7d442,2018-02-27 13:04:01,2225807,TRUE,PT,26,gmail.com,HU,Budapest
5d14ec9e-d10b-4cb0-b94b-294625866ab2,2018-02-27 13:35:37,28567,TRUE,HU,48,tubeguru.eu,HU,Budapest
0de5cf8e-9000-49f2-8c1b-89f091964eeb,2018-02-27 13:36:15,2786227,TRUE,GB,56,yahoo.co.uk,GB,glasgow
22e96a36-b310-4254-9543-4cb99d15bc2f,2018-02-27 13:39:54,4827525,TRUE,GB,31,gmail.com,GB,Petersfield
cd849abc-d49e-4dc6-8d6e-5aeb7c69bc11,2018-02-27 13:59:34,35934,TRUE,HU,28,binder.hu,HU,Budapest
9299a68e-867c-4bb3-8ea0-fac7e74d348f,2018-02-27 14:09:20,1882006,TRUE,GB,30,gmail.com,GB,London
afbb4e87-0007-46da-987d-047d5b3d64d7,2018-02-27 14:15:22,559862,TRUE,GB,28,gmail.com,GB,London
a90d909a-d25e-423d-9617-734c3c6a93ac,2018-02-27 14:25:28,755207,TRUE,GB,58,googlemail.com,GB,York
cbac732b-8579-4e33-adc4-fdb926919121,2018-02-27 14:40:00,4839871,TRUE,IT,36,hotmail.it,IT,Varazze
ee02c141-6bbb-4bc1-9a20-91a606f20f9d,2018-02-27 16:08:00,4815256,TRUE,FR,46,smakhtin.com,FR,Colmar
afca4de7-eb1d-4af3-98a7-3286322670cc,2018-02-27 16:19:53,4810771,TRUE,DE,58,gmail.com,HU,Gara
8c47e4ec-6cec-4c5b-be62-e8f4917392d7,2018-02-27 17:18:14,51556,TRUE,GB,53,gmail.com,GB,London
4b8772b6-77b6-416e-8d2d-0e879b64fd51,2018-02-27 19:07:13,2178778,TRUE,HU,45,gmail.com,HU,Budapest
4857bed6-501b-4664-8c7f-ffabcb11d5cf,2018-02-27 19:46:06,954834,TRUE,GB,22,hotmail.it,GB,Northampton
beefc854-4b17-4a8b-bd8f-331299875adc,2018-02-27 20:09:37,4837940,TRUE,CH,27,gmail.com,CH,Zürich
d7d99690-0d78-4442-8859-eb273fa9f042,2018-02-27 21:19:42,2259745,TRUE,GB,27,hotmail.com,GB,Bromley
429d1bb3-7c3c-45c5-85c2-a326b404eb56,2018-02-27 21:21:40,596897,TRUE,HU,44,jamfilm.com,HU,Budapest
32e46636-309f-4fe1-a077-709b76711a07,2018-02-27 22:21:48,1529019,TRUE,IE,27,gmail.com,GB,Belfast
60b06d26-2a48-4259-8a1f-666576dcc2a1,2018-02-28 0:43:29,947121,TRUE,GB,28,gmail.com,GB,London
68fbfcc2-09b7-44a7-9bc2-db36cc7c69a7,2018-02-28 4:23:32,3356752,TRUE,NL,46,gmail.com,ES,Ojén
193dc6d9-7879-496b-9138-2498628bd62f,2018-02-28 8:20:45,4805815,TRUE,GB,53,yahoo.co.uk,GB,London
8ea8ce90-0f6b-45b7-8ee2-6d6cd1555801,2018-02-28 8:56:22,4529361,TRUE,DE,23,live.de,DE,Wegberg
cc25cfeb-0b59-4f0b-bd10-ac6c65c46716,2018-02-28 9:03:08,464243,TRUE,GB,69,gmail.com,GB,Buckingham
3ee7a4d9-12a9-4c4e-9122-45d964915c08,2018-02-28 10:19:41,190015,TRUE,GB,31,gmail.com,GB,London
bee404b3-804a-4791-8c95-71ab06159567,2018-02-28 10:41:29,4724017,TRUE,CZ,35,sibiryakov.eu,CZ,Velká Dobrá
31398d1d-843e-44d4-80ca-594a4999bb52,2018-02-28 11:00:18,4376754,TRUE,NL,43,electricum.nl,NL,Eindhoven
a9e01305-876a-434d-9d36-0f1c18327bff,2018-02-28 11:02:34,3358247,TRUE,DE,33,gmail.com,DE,Bielefeld
4a72ea78-9728-4f03-a9e8-6ec2129e2679,2018-02-28 11:04:10,4597644,TRUE,GB,32,googlemail.com,GB,London
5879823b-6a89-4f57-a937-5173163c9770,2018-02-28 11:07:14,3907193,TRUE,GB,42,thenicholsclan.com,GB,Bradford
32317442-5ca5-4659-bcc1-a304a1ce9b07,2018-02-28 11:08:44,4757106,TRUE,NL,31,gmail.com,NL,Utrecht
0a1e2f78-45ba-42a8-ba2b-2872743c913d,2018-02-28 11:09:20,4434955,TRUE,PT,32,gmail.com,PT,Lisboa
9805126c-0b66-4ec1-8834-cd41da45c260,2018-02-28 11:20:46,4130849,TRUE,GB,22,gmail.com,GB,Dundee
d5be9994-f1c9-4be8-8861-e8181ce68e6b,2018-02-28 11:24:46,2195862,TRUE,DE,50,terminal24.ma,DE,Itzehoe
8fdbd0d9-af4f-40fd-a297-8b048f30dfe0,2018-02-28 11:32:08,3948654,TRUE,RO,42,gmail.com,RO,Cluj-Napoca
b6e51bf7-e144-42c1-806c-67741f37cbab,2018-02-28 11:34:18,407399,TRUE,GB,34,gmail.com,GB,Croydon
f89cb68f-3095-4030-88df-439aa5800c9e,2018-02-28 11:35:35,2023901,TRUE,GB,28,gmail.com,GB,London
648dd5c5-bec1-404b-9759-cfd140677c2f,2018-02-28 11:46:22,129481,TRUE,FR,40,hotmail.com,FR,ferney voltaire
175f791f-e3b6-4620-b227-c866129d5db7,2018-02-28 11:47:08,188076,TRUE,DK,47,gmail.com,DK,Haderslev
81501250-7b74-4f71-8acd-f1258b7d8708,2018-02-28 11:49:15,3407743,TRUE,NL,27,gmail.com,NL,Amsterdam
4e9d7584-0bd5-4727-a192-dba7ad24de8f,2018-02-28 11:53:28,4714856,TRUE,GB,27,yahoo.com,GB,London
bc7d6f65-583a-4149-95d3-499bda15a7ef,2018-02-28 12:00:56,3925430,TRUE,GB,61,ajata.co.uk,GB,Pinner
f2892cc4-1008-40c2-b543-ac0dd1c7beef,2018-02-28 12:06:04,274636,TRUE,GB,36,t-email.hu,GB,WISBECH
d8a2b2a7-60ca-404c-adc6-f4784a07a73e,2018-02-28 12:33:33,2466863,TRUE,GB,23,gmail.com,IT,Milano
dd4a2aca-5ef5-490a-bd70-37d2eb733f79,2018-02-28 12:52:13,3960826,TRUE,GB,24,gmail.com,GB,London
e35965a1-e567-4ec4-a51e-9d710a3a1303,2018-02-28 12:57:24,1156758,TRUE,CZ,31,gmail.com,CZ,Prague
4cb94ff6-4eb1-4843-86c7-b3ce874c4e79,2018-02-28 13:09:55,976840,TRUE,FI,42,konradmarkus.com,FI,Helsinki
d5ca341c-27e0-478f-9b4b-f996ff37b9de,2018-02-28 13:21:26,259590,TRUE,PT,43,gmail.com,PT,Andorinha. Travanca do Lagos
1191f0a6-fcf4-4627-a736-397e18d38918,2018-02-28 13:31:41,3726734,TRUE,DK,45,gmail.com,DK,Dyssegaard
a9ab5721-394e-460c-9584-c5881e30fbd7,2018-02-28 13:39:35,697258,TRUE,FR,26,hotmail.com,FR,Paris
e6b6d667-e61e-4b55-8e51-86446a65ed70,2018-02-28 13:42:50,3301020,TRUE,GB,24,gmail.com,GB,London
5a80b161-d54d-4af4-80f6-7d2e214aa08a,2018-02-28 13:51:47,4173766,TRUE,GB,67,icloud.com,GB,Bury St Edmunds
088cde83-8b6a-4fd7-81a0-95ef56fcecfd,2018-02-28 13:55:12,555363,TRUE,DE,33,gmail.com,DE,München
af93e145-c8f2-454d-b472-f116e373a526,2018-02-28 14:09:00,2954540,TRUE,FR,52,chris-elliott.co.uk,FR,Saint Quentin la Chabanne
08492160-6f3c-4d84-9417-55e0bb0d354d,2018-02-28 14:15:31,4301727,TRUE,GB,64,brookhampton.co.uk,GB,Dorking
37294e15-9a33-4c06-8e54-58976adb0bdc,2018-02-28 14:40:53,3244239,TRUE,GB,38,gmail.com,GB,Durham
10b655f7-290b-4592-9fa9-d74843244901,2018-02-28 14:47:35,2710890,TRUE,NL,51,gmail.com,NL,The Hague
60ecd344-df1e-4c3e-8685-ce1b45265eb9,2018-02-28 15:14:10,2449428,TRUE,ES,37,gmail.com,ES,Churriana de la Vega
37f02b88-4055-4c3d-8566-207085cbb33d,2018-02-28 15:36:09,4546538,TRUE,GB,37,gmail.com,GB,Frome
3a27b6ee-cd7c-4ac0-a719-bbab8ceace9b,2018-02-28 15:49:23,1770041,TRUE,HU,29,gmail.com,HU,Budapest
f43fab3d-0d09-4291-a19f-52573207ab52,2018-02-28 16:45:08,32170,TRUE,GB,76,gmail.com,GB,Worthing
7944f1cc-b5f4-4fa7-af79-1e8e71acc9d5,2018-02-28 17:38:10,4773232,TRUE,GB,29,gmail.com,GB,Guildford
6db245a0-341f-4606-b79c-376aecfb2599,2018-02-28 17:49:23,4389380,TRUE,GB,34,outlook.com,GB,Telford
b35e78e8-8876-45e9-89ed-61235d38a862,2018-02-28 17:55:39,4701975,TRUE,IT,20,geekyreign.in,IT,Foligno
dedbc355-7dec-4640-82ad-9d23ecff26bb,2018-02-28 18:37:44,1961299,TRUE,GB,27,gmail.com,GB,Buckinghamshire
af7b331d-b315-425f-a80b-d9dc8422f42f,2018-02-28 18:57:01,247812,TRUE,GB,34,gmail.com,AT,Vienna
40a4fece-5b8c-4937-ad52-69d6ef8e77a6,2018-02-28 19:01:28,2485929,TRUE,DE,52,qreini.de,DE,Ludwigshafen
ccf5f8ee-c61f-4150-a5a3-aa4a500702b1,2018-02-28 20:03:46,1792914,TRUE,GB,33,gmail.com,GB,London
ba03c299-a847-46c9-9733-f4f84f700835,2018-02-28 20:09:06,2955123,TRUE,GB,27,gmail.com,GB,London
30952c33-a3e5-4bef-957c-1aeebd124a23,2018-02-28 20:15:51,2532501,TRUE,GB,29,gmail.com,GB,London
f99ec2ef-c44d-4828-959d-2424032a1382,2018-02-28 20:27:48,3043817,TRUE,GB,37,gmail.com,GB,Richmond
645b7188-27ca-4f18-b7db-bf9a7af5606a,2018-02-28 20:28:50,396911,TRUE,CZ,36,gmail.com,CZ,Praha
accb829b-606a-49b0-8795-eb54a669d4ba,2018-02-28 21:04:33,1587954,TRUE,GB,25,gmail.com,DE,Munich
b3266aa8-b3e0-4125-893f-eb38a4c1f487,2018-02-28 21:16:03,402691,TRUE,HU,30,gmail.com,PT,Lisboa
20dc6ad9-af79-4b9f-a54c-bd35cf0e134c,2018-02-28 22:29:48,1826860,TRUE,IT,29,gmail.com,IT,Arcore
33dda2e2-52f2-4340-b015-151eb491528d,2018-03-01 0:14:34,1548987,TRUE,DK,63,gmail.com,DK,Glostrup
85af6b3a-4ed0-4bbd-8282-075431563f7c,2018-03-01 0:35:47,793872,TRUE,NL,55,yahoo.com,NL,Winterswijk
417bbf61-2d54-4518-bfe9-6bfda7797c27,2018-03-01 6:31:01,3226369,TRUE,GB,50,gmail.com,GB,West Byfleet
ad611fb9-992d-415b-888a-cd40b29fb003,2018-03-01 7:18:53,377391,TRUE,GB,37,gmail.com,GB,ST IVES. CORNWALL
faf58554-2d78-4b94-a6e2-0da776bd50cc,2018-03-01 9:12:50,2594309,TRUE,RO,31,gmail.com,RO,Bucharest
9dfd63c3-07c3-4b00-882b-426978546c86,2018-03-01 13:30:13,2338901,TRUE,GB,47,yahoo.co.uk,GB,Aberdeen
4fc3f4f2-46b3-491a-a442-02ec9d7c097e,2018-03-01 14:03:35,631967,TRUE,GB,36,gmail.com,GB,High Wycombe
1ff9dafa-917a-431d-9740-14d433c742c7,2018-03-01 15:47:42,4515985,TRUE,HU,28,gmail.com,HU,Veszprém
8ebda6ce-df1c-49cf-8a20-fae7cf3d03d8,2018-03-01 16:18:17,402156,TRUE,GB,36,googlemail.com,GB,Milton Keynes
4fd13ecc-8d5f-4aee-8d57-cdb33ad4900a,2018-03-01 18:36:33,1389233,TRUE,CH,34,gmail.com,CH,Basel
930ce858-0356-47d3-b988-ff44589f38c1,2018-03-01 18:48:11,642845,TRUE,GB,46,me.com,ES,Valencia
97bb95a7-3126-4ddb-b72c-188010b06a12,2018-03-01 19:04:23,4733496,TRUE,NL,35,gmail.com,NL,Eindhoven
3f27e995-6460-4976-8c40-df37846b353e,2018-03-01 21:05:04,145591,TRUE,EE,28,hotmail.com,DK,Copenhagen
d0593ead-e504-469a-a060-55efae0cb1ae,2018-03-01 21:51:30,58014,TRUE,GB,39,gmail.com,GB,London
feb563e0-2b4f-4a09-bdcd-f1b65c9cbf37,2018-03-02 8:59:27,1874225,TRUE,GB,39,aol.co.uk,GB,cheadle hulme
4ccc31f2-84d4-4d87-b027-46bcba61b6e1,2018-03-02 9:37:45,91076,TRUE,GB,69,msn.com,GB,Hitchin
e30031c8-b95c-4792-84d8-d03a902d5e60,2018-03-02 11:41:12,4358520,TRUE,NL,39,gmail.com,NL,Rotterdam
b4f9bdce-3927-4842-861e-981342d516e4,2018-03-02 17:13:23,413165,TRUE,GB,34,gmail.com,GB,Oxford
35a4af6c-7d5c-406a-b31b-17f4342ed0b4,2018-03-02 20:49:51,1141553,TRUE,GB,44,yahoo.com.br,GB,London
dc9ea28e-a318-430c-8027-4ec787477c9e,2018-03-02 22:58:35,290457,TRUE,HU,32,gmail.com,HU,Budapest
cf009bba-6f1b-439d-940d-5f7cfe96f6e2,2018-03-03 8:11:18,472531,TRUE,ES,65,gmail.com,ES,Costa Del Silencio.
09a052a4-b25f-434c-8698-ef5bafbaa4f6,2018-03-03 10:19:39,4461109,TRUE,GB,25,gmail.com,GB,Luton
05faf298-2943-42aa-9876-515dd5179147,2018-03-03 11:37:20,21813,TRUE,GB,51,mac.com,GB,Cardiff
3f80395e-bfbd-480d-a701-418e58471c45,2018-03-03 18:12:42,8918,TRUE,GB,28,yahoo.com,GB,Coventry
7ab914bf-cc1a-46e1-acc3-e47e458e82cf,2018-03-03 18:39:22,1242555,TRUE,SE,40,gmail.com,SE,Uppsala
742c9671-5381-4825-8ebf-db5d691620ea,2018-03-03 21:54:08,4031230,TRUE,GB,45,hotmail.com,GB,Fleet
9938e411-ddb2-4080-8587-b153f7da5b3e,2018-03-03 22:45:49,4715983,TRUE,GB,57,gmail.com,GB,London
90e0f343-0b0e-4c58-aa69-fbba86c9920c,2018-03-03 23:50:22,3871079,TRUE,CZ,29,gmail.com,CZ,Prague
96a6b41a-865f-4ffe-9533-225ff631ffa6,2018-03-04 9:58:55,565512,TRUE,GB,33,gmail.com,GB,London
7ed62a61-69da-4665-8d5c-2e117bbff315,2018-03-04 14:09:58,1491064,TRUE,HU,68,upcmail.hu,HU,Budapest
c3b052c3-5839-4413-a765-bd9871e569ea,2018-03-04 14:45:40,1692714,TRUE,CH,31,gmail.com,CH,Zürich
e3be5bda-2ffa-409c-a26f-53690f768b71,2018-03-04 19:26:20,4716063,TRUE,GB,45,hotmail.com,GB,London
94d138d2-88db-4594-a706-4d80dde6ed8e,2018-03-04 21:39:25,2364019,TRUE,CH,42,sheppards-pie.co.uk,CH,Verbier
89d87b94-d5d5-4f32-9617-173da74771a2,2018-03-05 8:13:44,2548330,TRUE,BE,40,gmail.com,BE,Brussels
4a6cb1e9-e9c6-48e8-969b-0aa9c9d07c20,2018-03-05 14:48:58,1609470,TRUE,GB,32,tutanota.com,GB,Newport
49cc6949-acb1-4017-b7e0-67be60a7799a,2018-03-05 15:58:58,2730463,TRUE,GB,60,aol.com,GB,North Craigo. Near Montrose
6dfc07f1-de81-4a0c-a6e9-b61f685debbd,2018-03-05 18:25:06,4719469,TRUE,FR,35,live.fr,HR,ZAGREB
a0b48644-9b9c-444e-9ff8-aa0e09ee238f,2018-03-05 18:25:26,147905,TRUE,ES,45,gmail.com,ES,Los Barrios
51fbcccd-9308-4ae1-9820-8ed8f752b093,2018-03-06 8:42:31,4464169,TRUE,GB,71,gmail.com,GB,Bude
7c367583-da51-4221-8778-4d6bdc6ff638,2018-03-06 12:13:36,2422779,TRUE,ES,34,hotmail.com,ES,BARCELONA
87dea159-e7c4-4c37-8ebd-40bdc6f8c329,2018-03-06 13:30:35,1306103,TRUE,GB,33,liamdavies.co.uk,GB,Potters Bar
3de3ce63-a47b-416a-8f63-1c275f3bfcbc,2018-03-06 15:03:30,4797583,TRUE,GB,38,gmail.com,GB,London
69a010ee-f977-42c3-8612-c1a25e9fac49,2018-03-06 15:04:43,376992,TRUE,BE,28,gmail.com,BE,Ghent
1843641a-7cb7-4eeb-9bd4-0e64245e47bb,2018-03-06 15:04:52,1594183,TRUE,NO,25,gmail.com,NO,Oslo
23f33333-32e1-4d01-a40e-930357472dbd,2018-03-06 15:05:05,1562149,TRUE,FR,28,hiddenlimits.co.uk,FR,huningue
0429d131-6523-4e47-97a0-e08a873fae24,2018-03-06 15:06:17,4717031,TRUE,CZ,31,gmail.com,CZ,Brno
c4f28152-46b5-4d93-8469-753389793495,2018-03-06 15:06:47,1881249,TRUE,GB,25,me.com,GB,Bubbenhall
3ba87d48-f5cd-400f-9a9c-bf28cb16861f,2018-03-06 15:07:29,1967394,TRUE,GB,28,mjnielsen.org,GB,London
b86d5256-ecb5-4a12-8067-af6a0df6796a,2018-03-06 15:08:21,3223048,TRUE,IE,27,gmail.com,IE,Dublin
c4fffbde-408a-47f2-84ba-9d8a317dd1bb,2018-03-06 15:09:08,3690541,TRUE,DE,35,gmx.de,DE,Sasbach
ddc1527b-d593-4b26-9059-bebc068db20b,2018-03-06 15:11:09,4006419,TRUE,NL,39,icloud.com,NL,Amsterdam
d46b589c-dd37-4826-95c0-9873a3b0f7aa,2018-03-06 15:12:12,2569315,TRUE,GB,42,gmail.com,GB,London
830801db-b566-4cc9-9af0-2a80d5665906,2018-03-06 15:14:56,4805766,TRUE,DE,37,gmx.ch,AT,Wien
681c7e7b-5562-4dbb-94a1-a4cdb6549e58,2018-03-06 15:15:31,3896181,TRUE,GB,48,btinternet.com,GB,Leeds
b2dbf73c-5667-4ee9-8931-ec6a6386c43c,2018-03-06 15:15:59,1160408,TRUE,GB,36,gmail.com,GB,Cambridg
827fdcfe-2a4f-4516-8d2b-435fa3d8de47,2018-03-06 15:17:51,3749671,TRUE,DE,25,gmail.com,DE,Berlin
fac66f97-a9bc-40d0-ac59-4195473c5aa7,2018-03-06 15:21:27,4768327,TRUE,HU,24,gmail.com,GB,London
6719857d-0b12-416a-96f4-52ff3a5e12a5,2018-03-06 15:21:29,1213418,TRUE,GB,28,gmail.com,GB,Belfast
ce76a88e-294b-4bf5-8769-d604ffc898b9,2018-03-06 15:24:48,1633215,TRUE,PT,38,gmail.com,PT,Lisbon
af1f5641-4bf9-48d9-9f65-f36ba8e0c1b6,2018-03-06 15:25:05,1375006,TRUE,DE,43,googlemail.com,DE,stuttgart
12f04e17-a43f-4160-98a0-3ac8043a7072,2018-03-06 15:25:25,331979,TRUE,FR,56,gmail.com,FR,Paris
6c321ac1-4fa0-4a73-8561-699a60cd76c9,2018-03-06 15:39:29,2065032,TRUE,CH,26,gmail.com,GB,London
9d1db2b5-c4b7-4c84-befc-42b526575de0,2018-03-06 15:41:23,2527131,TRUE,FR,32,gmail.com,FR,Nice
fdd74894-1519-4afe-bd00-6b7c9f222f11,2018-03-06 15:43:08,1209501,TRUE,DE,61,hussmann.com.de,DE,Hamburg
db37b2cb-6fa1-4ae6-8661-9bc3844043d8,2018-03-06 15:50:57,4054185,TRUE,GB,28,yahoo.com,GB,Leicester
a49e8617-ec3d-4587-8026-7b9a3b7a4b14,2018-03-06 15:58:48,4847176,TRUE,GB,22,gmail.com,GB,Wallingford
1f29e2b9-67cd-400e-8245-52a95253f67b,2018-03-06 16:16:12,825884,TRUE,GB,35,gmail.com,GB,London
9c91bdc2-6940-489a-9a6e-1e76fbec8e83,2018-03-06 16:20:07,4205290,TRUE,GB,35,me.com,GB,Wallington
fdb5b27a-3ecc-4060-8f8c-b9c3e6aaffe7,2018-03-06 16:22:26,1175170,TRUE,SK,43,gmail.com,SK,Bratislava
08084088-eba1-4d30-a2b3-81972d9c1abd,2018-03-06 16:24:58,432935,TRUE,GB,50,dive-tech.co.uk,GB,Bream
0b410b73-424f-4ad4-9c4b-c89afd6c0dae,2018-03-06 16:40:06,4493307,TRUE,GB,69,nofixedabode.org,GB,Liverpool
bcde0bee-7205-4574-bf01-9dfbdee292ad,2018-03-06 16:44:55,107616,TRUE,HU,33,vam.nu,HU,Erd
f554fb0a-9b10-4117-b822-4babd5e0b399,2018-03-06 17:08:51,31185,TRUE,CH,41,gmail.com,CH,Zürich
3cde81fe-fcd9-4fa3-a156-b9f032b61590,2018-03-06 17:09:53,3249826,TRUE,DE,27,gmail.com,DE,Frankfurt am Main
f38a599e-876c-4e46-a434-c129c5045887,2018-03-06 17:25:33,423417,TRUE,CH,32,gmail.com,CH,Neuchatel
2003a5f0-5431-41ba-bd43-c3d1b2cc7537,2018-03-06 17:35:03,1465520,TRUE,GB,26,yahoo.co.uk,GB,london
3b33a615-e88e-4bb1-903b-e1ab72b96d3c,2018-03-06 17:45:44,1457074,TRUE,GB,41,ukwebfx.com,PT,tavira
d965f48d-9787-43fa-a16a-a0ab4dbbac03,2018-03-06 18:49:50,2484129,TRUE,GB,29,yahoo.com,GB,London
dd310194-c33a-4a8d-b70b-33f8816aa0a9,2018-03-06 18:59:26,3830213,TRUE,DE,35,gmail.com,DE,Düsseldorf
efdedb26-1da7-4184-9218-092ea88844b8,2018-03-06 19:18:10,3696844,TRUE,CH,35,gmail.com,CH,Geneva
241d0a92-8c56-47f9-96a0-3bbcd7c9c931,2018-03-06 19:40:13,433250,TRUE,CZ,64,gmail.com,CZ,Olomouc
2ad64103-4327-4f17-a8b6-89ebc671ec15,2018-03-06 20:48:25,35526,TRUE,ES,36,gmail.com,IE,Sandycove
44aebea7-a592-47f2-aa66-83639771c8f7,2018-03-06 21:00:38,2351842,TRUE,GB,47,gmail.com,GB,London
c1888a07-38fa-4ada-9ac9-a40e1b2ba538,2018-03-06 21:11:18,3210246,TRUE,GB,41,bodar.com,GB,Bovingdon
567beab6-edb7-4806-8d50-4522697f3a42,2018-03-06 21:26:18,4175275,TRUE,DE,30,hotmail.de,DE,München
c860dd99-91a5-466d-aa29-43f3d82ae138,2018-03-06 21:30:27,10980,TRUE,ES,50,googlemail.com,ES,Frigiliana
db759d89-9b2d-4c3f-be06-b329d2d42058,2018-03-06 21:53:58,71844,TRUE,ES,34,gmail.com,ES,La Linea de la Concepcion
da30fd46-526c-42c2-94f3-97c03f4ded62,2018-03-06 21:54:32,4682721,TRUE,GB,34,gmail.com,GB,London
4865ac39-3a78-407c-a303-f7f77308e3db,2018-03-06 22:06:15,3278106,TRUE,GB,25,gmail.com,GB,Glasgow
24dadcd1-d17f-455f-9ad3-367c4d195dea,2018-03-06 22:38:35,2497451,TRUE,GB,38,gmail.com,GB,St Neots
d6ef10e6-5c89-40dd-8047-90219e1aaae0,2018-03-06 22:42:48,932332,TRUE,GB,35,gmail.com,GB,MANCHESTER
5583c814-c30c-46a7-b497-575d4044db5e,2018-03-06 23:29:52,3999006,TRUE,FR,24,gmail.com,FR,Asnières-sur-Seine
65a124c6-77f7-4f6d-9207-47eeb7199752,2018-03-07 0:49:18,1280178,TRUE,GB,47,gmail.com,GB,ryeford
118250a4-ad85-4c9f-84b3-a51a9ceca5f0,2018-03-07 1:21:58,86189,TRUE,GB,47,gmail.com,GB,London
a4c44a2a-d24f-485f-9397-6fe2452e31ac,2018-03-07 4:29:51,4135328,TRUE,CH,34,gmail.com,CH,Hinwil
e7419af5-4542-4d70-a3e1-8ce1e0caed01,2018-03-07 6:28:51,974824,TRUE,BE,39,yahoo.com,BE,brussels
4b70fd00-4b85-431d-ab8d-553a962c6889,2018-03-07 7:17:30,271602,TRUE,GB,70,atkinsonconsulting.co.uk,GB,Camberley
f93c1208-53a0-44d0-aa3e-9b7749f7660b,2018-03-07 8:02:00,4129596,TRUE,GB,66,gmx.com,GB,Aros. Isle of Mull
ff61723e-53ad-40bf-8e1d-d58d206397ce,2018-03-07 8:46:34,39143,TRUE,FR,64,fenprint.com,FR,Rochechouart
6a39b9d9-ea74-413f-96b8-816cc61dcc04,2018-03-07 9:33:46,338476,TRUE,GB,42,yahoo.com,GB,Heathfield
39da0811-1fd3-466b-890e-19002d5c32e7,2018-03-07 12:05:02,1240451,TRUE,GB,52,gmail.com,GB,Oxford
4a8316c0-0238-496f-81ae-b2f53237678a,2018-03-07 13:09:22,4673539,TRUE,GB,27,gmail.com,GB,Wantage
141528ec-6d6b-4a01-86b7-e868af579660,2018-03-07 13:11:59,2740934,TRUE,CH,30,gmail.com,CH,Gordola
5a57878d-8043-4aae-bd55-1e52bce09f83,2018-03-07 13:12:22,2542768,TRUE,IE,35,gmail.com,IE,Killiney
d63be6f4-c48b-4d3a-991d-76894a5544d0,2018-03-07 13:13:03,1504694,TRUE,GB,30,gmail.com,GB,London
4da71574-a0a4-45f3-bbe7-aea996719ae0,2018-03-07 13:14:51,278970,TRUE,HU,38,gmail.com,HU,Budapest
8e543f27-9c34-4bbf-87f2-a796f966c67b,2018-03-07 13:21:05,3410182,TRUE,ES,45,slackbladder.com,ES,Estepona
39bd785f-0e6b-4dd7-bd71-a3685b9b0cd7,2018-03-07 13:33:51,1749462,TRUE,DE,32,gmail.com,DE,Essen
9d8065ef-de99-43ea-a951-117224ffad37,2018-03-07 13:46:52,2476685,TRUE,GB,29,hotmail.com,GB,London
ce93d558-d3ae-4786-9add-4643a347c912,2018-03-07 13:56:29,1139267,TRUE,GB,35,gmail.com,GB,London
33ad4aa6-6b4f-41b1-b271-40c496f588c3,2018-03-07 14:13:08,1475927,TRUE,LV,38,sspoon.me,LV,Riga
5f902aaf-d2fe-4563-9c64-521f8347ff06,2018-03-07 14:18:11,3912333,TRUE,NL,27,gmail.com,NL,Amsterdam
5205bebe-315d-4abc-93cf-ed31aeb07c46,2018-03-07 14:26:41,42164,TRUE,FR,65,hotmail.com,FR,St Front La Riviere
b7953702-3d46-4244-92a7-c116a753a6e3,2018-03-07 14:46:47,2154075,TRUE,BE,27,gmail.com,DE,Dresden
9d04a5e2-68a4-4382-b90c-e8223c4ba7f6,2018-03-07 14:57:42,3814996,TRUE,IE,42,log-level.info,IE,Dublin
8b26eeb7-cf1b-402c-aed4-76ab702fd045,2018-03-07 15:18:29,4834688,TRUE,ES,24,gmail.com,ES,Meliana
78ea49bb-8d9b-443d-9075-489bd3cf31be,2018-03-07 15:33:03,2931688,TRUE,GB,58,aol.com,GB,Perth
a4d4b657-56e0-4fcb-a446-b29b77c54b18,2018-03-07 16:20:51,4820992,TRUE,GB,54,yahoo.co.uk,GB,Millbrook
55e07416-bc72-483e-9f55-7c59b9471806,2018-03-07 16:21:24,3024622,TRUE,DE,42,pnelder.co.uk,DE,Ladenburg
75e11f91-d3b6-4e7c-9871-c1cda7d262da,2018-03-07 16:44:46,1730579,TRUE,GB,33,gmail.com,GB,london
983c6de6-d1f5-4227-bb2c-12dcb737db31,2018-03-07 16:56:31,672802,TRUE,GB,37,rhodesyman.com,GB,Glasgow
